Nome;Sobrenome;Posicao_Jogador;ID_Jogador;ID_Jogo;Data_Hora_Jogo;Nome_Time;Nome_Oponente;Casa;Minutos;Pontos;Assistencias;3PTS_Feitos;reboundsDefensive;reboundsOffensive;Rebotes
Matas;Buzelis;F;1641824.0;22500631;22/01/2026;Bulls;Timberwolves;0.0;27.53;12.0;3.0;2.0;6.0;0.0;6.0
Rob;Dillingham;G;1642265.0;22500631;22/01/2026;Timberwolves;Bulls;1.0;;0.0;0.0;0.0;0.0;0.0;0.0
Enrique;Freeman;;1642402.0;22500631;22/01/2026;Timberwolves;Bulls;1.0;;0.0;0.0;0.0;0.0;0.0;0.0
Joan;Beringer;F;1642866.0;22500631;22/01/2026;Timberwolves;Bulls;1.0;3.06;0.0;0.0;0.0;0.0;1.0;1.0
Lachlan;Olbrich;C;1642950.0;22500631;22/01/2026;Bulls;Timberwolves;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
Mike;Conley;G;201144.0;22500631;22/01/2026;Timberwolves;Bulls;1.0;14.16;3.0;2.0;1.0;3.0;0.0;3.0
Nikola;Vucevic;C;202696.0;22500631;22/01/2026;Bulls;Timberwolves;0.0;31.04;10.0;3.0;2.0;6.0;2.0;8.0
Rudy;Gobert;C;203497.0;22500631;22/01/2026;Timberwolves;Bulls;1.0;33.42;10.0;2.0;0.0;8.0;3.0;11.0
Julius;Randle;F-C;203944.0;22500631;22/01/2026;Timberwolves;Bulls;1.0;30.32;30.0;6.0;3.0;5.0;2.0;7.0
Joe;Ingles;F-G;204060.0;22500631;22/01/2026;Timberwolves;Bulls;1.0;;0.0;0.0;0.0;0.0;0.0;0.0
D'Angelo;Russell;G;1626156.0;22500630;22/01/2026;Mavericks;Warriors;1.0;;0.0;0.0;0.0;0.0;0.0;0.0
Buddy;Hield;G;1627741.0;22500630;22/01/2026;Warriors;Mavericks;0.0;14.32;6.0;1.0;1.0;1.0;0.0;1.0
Gary;Payton II;G;1627780.0;22500630;22/01/2026;Warriors;Mavericks;0.0;16.59;4.0;0.0;0.0;1.0;2.0;3.0
Caleb;Martin;F;1628997.0;22500630;22/01/2026;Mavericks;Warriors;1.0;19.54;0.0;1.0;0.0;2.0;0.0;2.0
De'Anthony;Melton;G;1629001.0;22500630;22/01/2026;Warriors;Mavericks;0.0;23.25;22.0;2.0;1.0;3.0;0.0;3.0
P.J.;Washington;F;1629023.0;22500630;22/01/2026;Mavericks;Warriors;1.0;22.18;10.0;3.0;2.0;3.0;3.0;6.0
Jonathan;Kuminga;F;1630228.0;22500630;22/01/2026;Warriors;Mavericks;0.0;9.28;10.0;2.0;0.0;1.0;0.0;1.0
Naji;Marshall;F;1630230.0;22500630;22/01/2026;Mavericks;Warriors;1.0;33.44;30.0;9.0;2.0;7.0;0.0;7.0
Pat;Spencer;G;1630311.0;22500630;22/01/2026;Warriors;Mavericks;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
Brandon;Williams;G;1630314.0;22500630;22/01/2026;Mavericks;Warriors;1.0;26.46;19.0;4.0;0.0;5.0;0.0;5.0
Jeremiah;Robinson-Earl;F;1630526.0;22500630;22/01/2026;Mavericks;Warriors;1.0;2.34;0.0;0.0;0.0;0.0;0.0;0.0
Jeremiah;Robinson-Earl;F;1630526.0;22500630;22/01/2026;Mavericks;Warriors;1.0;2.34;0.0;0.0;0.0;0.0;0.0;0.0
Moses;Moody;G;1630541.0;22500630;22/01/2026;Warriors;Mavericks;0.0;23.14;12.0;3.0;3.0;3.0;0.0;3.0
Gui;Santos;F;1630611.0;22500630;22/01/2026;Warriors;Mavericks;0.0;16.39;5.0;0.0;1.0;4.0;0.0;4.0
Moussa;Cisse;C;1630619.0;22500630;22/01/2026;Mavericks;Warriors;1.0;6.01;1.0;0.0;0.0;0.0;1.0;1.0
Jaden;Hardy;G;1630702.0;22500630;22/01/2026;Mavericks;Warriors;1.0;;0.0;0.0;0.0;0.0;0.0;0.0
Max;Christie;G;1631108.0;22500630;22/01/2026;Mavericks;Warriors;1.0;35.5;21.0;2.0;5.0;3.0;1.0;4.0
Trayce;Jackson-Davis;F;1631218.0;22500630;22/01/2026;Warriors;Mavericks;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
Brandin;Podziemski;G;1641764.0;22500630;22/01/2026;Warriors;Mavericks;0.0;32.35;9.0;10.0;0.0;3.0;1.0;4.0
Quinten;Post;C;1642366.0;22500630;22/01/2026;Warriors;Mavericks;0.0;5.42;2.0;0.0;0.0;0.0;0.0;0.0
Cooper;Flagg;F;1642843.0;22500630;22/01/2026;Mavericks;Warriors;1.0;30.12;21.0;2.0;1.0;9.0;2.0;11.0
Miles;Kelly;G;1642939.0;22500630;22/01/2026;Mavericks;Warriors;1.0;0.57;0.0;0.0;0.0;0.0;0.0;0.0
Ryan;Nembhard;G;1642948.0;22500630;22/01/2026;Mavericks;Warriors;1.0;11.45;5.0;3.0;1.0;1.0;1.0;2.0
Will;Richard;G;1642954.0;22500630;22/01/2026;Warriors;Mavericks;0.0;13.29;0.0;2.0;0.0;0.0;0.0;0.0
Al;Horford;C-F;201143.0;22500630;22/01/2026;Warriors;Mavericks;0.0;26.06;3.0;3.0;1.0;7.0;1.0;8.0
Stephen;Curry;G;201939.0;22500630;22/01/2026;Warriors;Mavericks;0.0;34.27;38.0;1.0;8.0;4.0;0.0;4.0
Klay;Thompson;G;202691.0;22500630;22/01/2026;Mavericks;Warriors;1.0;22.56;6.0;0.0;2.0;4.0;0.0;4.0
Draymond;Green;F;203110.0;22500630;22/01/2026;Warriors;Mavericks;0.0;23.24;4.0;5.0;0.0;4.0;0.0;4.0
Dwight;Powell;F-C;203939.0;22500630;22/01/2026;Mavericks;Warriors;1.0;27.03;10.0;1.0;0.0;9.0;3.0;12.0
Tyus;Jones;G;1626145.0;22500627;22/01/2026;Magic;Hornets;1.0;15.59;3.0;1.0;1.0;2.0;0.0;2.0
Pat;Connaughton;G;1626192.0;22500627;22/01/2026;Hornets;Magic;0.0;4.24;0.0;1.0;0.0;0.0;0.0;0.0
Jonathan;Isaac;F;1628371.0;22500627;22/01/2026;Magic;Hornets;1.0;4.24;0.0;2.0;0.0;1.0;0.0;1.0
Miles;Bridges;F;1628970.0;22500627;22/01/2026;Hornets;Magic;0.0;30.27;10.0;2.0;1.0;6.0;2.0;8.0
Wendell;Carter Jr.;C-F;1628976.0;22500627;22/01/2026;Magic;Hornets;1.0;19.6;4.0;3.0;0.0;2.0;1.0;3.0
Collin;Sexton;G;1629012.0;22500627;22/01/2026;Hornets;Magic;0.0;22.3;19.0;4.0;3.0;0.0;0.0;0.0
Moritz;Wagner;F-C;1629021.0;22500627;22/01/2026;Magic;Hornets;1.0;15.08;14.0;1.0;2.0;1.0;0.0;1.0
Goga;Bitadze;C-F;1629048.0;22500627;22/01/2026;Magic;Hornets;1.0;11.32;0.0;1.0;0.0;1.0;1.0;2.0
LaMelo;Ball;G;1630163.0;22500627;22/01/2026;Hornets;Magic;0.0;28.15;16.0;7.0;4.0;6.0;0.0;6.0
Josh;Green;G;1630182.0;22500627;22/01/2026;Hornets;Magic;0.0;16.14;6.0;0.0;2.0;0.0;0.0;0.0
Desmond;Bane;G;1630217.0;22500627;22/01/2026;Magic;Hornets;1.0;32.04;21.0;4.0;3.0;4.0;1.0;5.0
Paolo;Banchero;F;1631094.0;22500627;22/01/2026;Magic;Hornets;1.0;29.4;23.0;5.0;2.0;5.0;2.0;7.0
Moussa;Diabate;F;1631217.0;22500627;22/01/2026;Hornets;Magic;0.0;16.02;10.0;1.0;0.0;2.0;2.0;4.0
Jamal;Cain;F;1631288.0;22500627;22/01/2026;Magic;Hornets;1.0;4.24;0.0;0.0;0.0;0.0;0.0;0.0
Brandon;Miller;F;1641706.0;22500627;22/01/2026;Hornets;Magic;0.0;27.13;20.0;4.0;2.0;2.0;0.0;2.0
Anthony;Black;G;1641710.0;22500627;22/01/2026;Magic;Hornets;1.0;27.37;4.0;2.0;1.0;2.0;0.0;2.0
Jett;Howard;G;1641724.0;22500627;22/01/2026;Magic;Hornets;1.0;18.1;10.0;1.0;2.0;1.0;0.0;1.0
Ryan;Kalkbrenner;C;1641750.0;22500627;22/01/2026;Hornets;Magic;0.0;27.23;10.0;0.0;0.0;7.0;2.0;9.0
Tristan;da Silva;F;1641783.0;22500627;22/01/2026;Magic;Hornets;1.0;18.45;3.0;1.0;1.0;3.0;0.0;3.0
Antonio;Reeves;G;1641810.0;22500627;22/01/2026;Hornets;Magic;0.0;2.39;0.0;0.0;0.0;0.0;0.0;0.0
Tidjane;Salaun;F;1642275.0;22500627;22/01/2026;Hornets;Magic;0.0;17.33;13.0;0.0;3.0;4.0;1.0;5.0
Kon;Knueppel;G-F;1642851.0;22500627;22/01/2026;Hornets;Magic;0.0;27.35;13.0;4.0;1.0;7.0;3.0;10.0
Jase;Richardson;G;1642859.0;22500627;22/01/2026;Magic;Hornets;1.0;23.29;2.0;0.0;0.0;1.0;1.0;2.0
Noah;Penda;G-F;1642869.0;22500627;22/01/2026;Magic;Hornets;1.0;18.5;13.0;4.0;2.0;2.0;0.0;2.0
Sion;James;G;1642883.0;22500627;22/01/2026;Hornets;Magic;0.0;19.45;7.0;3.0;1.0;3.0;0.0;3.0
Kelly;Oubre Jr.;F-G;1626162.0;22500628;22/01/2026;76ers;Rockets;1.0;41.19;26.0;3.0;4.0;4.0;0.0;4.0
Dorian;Finney-Smith;F;1627827.0;22500628;22/01/2026;Rockets;76ers;0.0;14.58;6.0;1.0;2.0;2.0;0.0;2.0
Josh;Okogie;G;1629006.0;22500628;22/01/2026;Rockets;76ers;0.0;22.25;8.0;2.0;2.0;1.0;1.0;2.0
Quentin;Grimes;G;1629656.0;22500628;22/01/2026;76ers;Rockets;1.0;19.04;3.0;3.0;0.0;1.0;0.0;1.0
Tyrese;Maxey;G;1630178.0;22500628;22/01/2026;76ers;Rockets;1.0;42.42;36.0;10.0;2.0;1.0;1.0;2.0
Jae'Sean;Tate;F;1630256.0;22500628;22/01/2026;Rockets;76ers;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
Trendon;Watford;G-F;1630570.0;22500628;22/01/2026;76ers;Rockets;1.0;11.02;4.0;3.0;0.0;3.0;0.0;3.0
Alperen;Sengun;C;1630578.0;22500628;22/01/2026;Rockets;76ers;0.0;37.33;13.0;7.0;1.0;5.0;3.0;8.0
Jabari;Smith Jr.;F;1631095.0;22500628;22/01/2026;Rockets;76ers;0.0;38.14;13.0;5.0;1.0;3.0;1.0;4.0
Tari;Eason;F;1631106.0;22500628;22/01/2026;Rockets;76ers;0.0;28.01;13.0;2.0;3.0;6.0;3.0;9.0
JD;Davison;G;1631120.0;22500628;22/01/2026;Rockets;76ers;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
Jabari;Walker;F;1631133.0;22500628;22/01/2026;76ers;Rockets;1.0;;0.0;0.0;0.0;0.0;0.0;0.0
Dominick;Barlow;F;1631230.0;22500628;22/01/2026;76ers;Rockets;1.0;21.25;7.0;3.0;1.0;2.0;3.0;5.0
Amen;Thompson;G-F;1641708.0;22500628;22/01/2026;Rockets;76ers;0.0;41.54;17.0;9.0;0.0;2.0;4.0;6.0
Adem;Bona;F;1641737.0;22500628;22/01/2026;76ers;Rockets;1.0;7.24;1.0;1.0;0.0;3.0;0.0;3.0
Reed;Sheppard;G;1642263.0;22500628;22/01/2026;Rockets;76ers;0.0;22.38;14.0;4.0;4.0;0.0;1.0;1.0
Jared;McCain;G;1642272.0;22500628;22/01/2026;76ers;Rockets;1.0;;0.0;0.0;0.0;0.0;0.0;0.0
Justin;Edwards;F;1642348.0;22500628;22/01/2026;76ers;Rockets;1.0;;0.0;0.0;0.0;0.0;0.0;0.0
Isaiah;Crawford;F;1642384.0;22500628;22/01/2026;Rockets;76ers;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
VJ;Edgecombe;G;1642845.0;22500628;22/01/2026;76ers;Rockets;1.0;39.57;9.0;4.0;1.0;5.0;2.0;7.0
Kyle;Lowry;G;200768.0;22500628;22/01/2026;76ers;Rockets;1.0;;0.0;0.0;0.0;0.0;0.0;0.0
Kevin;Durant;F;201142.0;22500628;22/01/2026;Rockets;76ers;0.0;44.02;36.0;3.0;5.0;7.0;0.0;7.0
Jeff;Green;F;201145.0;22500628;22/01/2026;Rockets;76ers;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
Eric;Gordon;G;201569.0;22500628;22/01/2026;76ers;Rockets;1.0;;0.0;0.0;0.0;0.0;0.0;0.0
Paul;George;F;202331.0;22500628;22/01/2026;76ers;Rockets;1.0;36.31;10.0;4.0;2.0;6.0;0.0;6.0
Andre;Drummond;C;203083.0;22500628;22/01/2026;76ers;Rockets;1.0;;0.0;0.0;0.0;0.0;0.0;0.0
Joel;Embiid;C-F;203954.0;22500628;22/01/2026;76ers;Rockets;1.0;45.36;32.0;10.0;1.0;12.0;3.0;15.0
Clint;Capela;C;203991.0;22500628;22/01/2026;Rockets;76ers;0.0;15.15;2.0;0.0;0.0;5.0;2.0;7.0
Jamal;Murray;G;1627750.0;22500629;22/01/2026;Nuggets;Wizards;0.0;36.02;24.0;5.0;2.0;4.0;0.0;4.0
Marvin;Bagley III;F;1628963.0;22500629;22/01/2026;Wizards;Nuggets;1.0;;0.0;0.0;0.0;0.0;0.0;0.0
Bruce;Brown;G-F;1628971.0;22500629;22/01/2026;Nuggets;Wizards;0.0;18.07;6.0;2.0;0.0;2.0;4.0;6.0
Jalen;Pickett;G;1629618.0;22500629;22/01/2026;Nuggets;Wizards;0.0;32.34;2.0;5.0;0.0;4.0;1.0;5.0
Zeke;Nnaji;F-C;1630192.0;22500629;22/01/2026;Nuggets;Wizards;0.0;10.04;4.0;0.0;0.0;1.0;0.0;1.0
Anthony;Gill;F;1630264.0;22500629;22/01/2026;Wizards;Nuggets;1.0;11.41;2.0;0.0;0.0;3.0;1.0;4.0
Justin;Champagnie;G-F;1630551.0;22500629;22/01/2026;Wizards;Nuggets;1.0;18.13;3.0;3.0;1.0;1.0;1.0;2.0
Malaki;Branham;F;1631103.0;22500629;22/01/2026;Wizards;Nuggets;1.0;;0.0;0.0;0.0;0.0;0.0;0.0
Julian;Strawther;G;1631124.0;22500629;22/01/2026;Nuggets;Wizards;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
Peyton;Watson;G;1631212.0;22500629;22/01/2026;Nuggets;Wizards;0.0;40.01;35.0;3.0;6.0;7.0;1.0;8.0
DaRon;Holmes II;F;1641747.0;22500629;22/01/2026;Nuggets;Wizards;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
Hunter;Tyson;F;1641816.0;22500629;22/01/2026;Nuggets;Wizards;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
Alex;Sarr;;1642259.0;22500629;22/01/2026;Wizards;Nuggets;1.0;36.27;15.0;4.0;0.0;6.0;2.0;8.0
Bub;Carrington;G;1642267.0;22500629;22/01/2026;Wizards;Nuggets;1.0;38.06;13.0;2.0;3.0;1.0;1.0;2.0
Kyshawn;George;F;1642273.0;22500629;22/01/2026;Wizards;Nuggets;1.0;34.15;20.0;7.0;2.0;9.0;3.0;12.0
AJ;Johnson;G;1642358.0;22500629;22/01/2026;Wizards;Nuggets;1.0;;0.0;0.0;0.0;0.0;0.0;0.0
Jamir;Watkins;F;1642364.0;22500629;22/01/2026;Wizards;Nuggets;1.0;18.2;3.0;1.0;0.0;3.0;2.0;5.0
Spencer;Jones;F;1642461.0;22500629;22/01/2026;Nuggets;Wizards;0.0;28.08;2.0;0.0;0.0;4.0;1.0;5.0
Tre;Johnson;G;1642848.0;22500629;22/01/2026;Wizards;Nuggets;1.0;34.05;19.0;3.0;3.0;1.0;2.0;3.0
Will;Riley;F;1642860.0;22500629;22/01/2026;Wizards;Nuggets;1.0;20.54;13.0;0.0;3.0;3.0;1.0;4.0
Jonas;Valanciunas;C;202685.0;22500629;22/01/2026;Nuggets;Wizards;0.0;21.57;16.0;2.0;0.0;5.0;4.0;9.0
Khris;Middleton;F;203114.0;22500629;22/01/2026;Wizards;Nuggets;1.0;27.6;9.0;0.0;1.0;1.0;1.0;2.0
Tim;Hardaway Jr.;G-F;203501.0;22500629;22/01/2026;Nuggets;Wizards;0.0;19.42;2.0;0.0;0.0;3.0;0.0;3.0
Aaron;Gordon;F;203932.0;22500629;22/01/2026;Nuggets;Wizards;0.0;33.25;16.0;5.0;1.0;5.0;0.0;5.0
Brandon;Ingram;F;1627742.0;22500626;21/01/2026;Raptors;Kings;0.0;34.41;23.0;4.0;3.0;3.0;0.0;3.0
Malik;Monk;G;1628370.0;22500626;21/01/2026;Kings;Raptors;1.0;25.29;17.0;3.0;3.0;4.0;0.0;4.0
Drew;Eubanks;F-C;1629234.0;22500626;21/01/2026;Kings;Raptors;1.0;;0.0;0.0;0.0;0.0;0.0;0.0
Precious;Achiuwa;F;1630173.0;22500626;21/01/2026;Kings;Raptors;1.0;20.43;11.0;1.0;1.0;6.0;2.0;8.0
Immanuel;Quickley;G;1630193.0;22500626;21/01/2026;Raptors;Kings;0.0;35.42;18.0;8.0;1.0;5.0;1.0;6.0
Ochai;Agbaji;G;1630534.0;22500626;21/01/2026;Raptors;Kings;0.0;19.37;4.0;1.0;0.0;1.0;1.0;2.0
Scottie;Barnes;F-G;1630567.0;22500626;21/01/2026;Raptors;Kings;0.0;31.51;23.0;7.0;1.0;5.0;3.0;8.0
Sandro;Mamukelashvili;F-C;1630572.0;22500626;21/01/2026;Raptors;Kings;0.0;32.2;22.0;4.0;3.0;6.0;3.0;9.0
A.J.;Lawson;G;1630639.0;22500626;21/01/2026;Raptors;Kings;0.0;3.19;0.0;0.0;0.0;0.0;1.0;1.0
Keon;Ellis;G;1631165.0;22500626;21/01/2026;Kings;Raptors;1.0;;0.0;0.0;0.0;0.0;0.0;0.0
Gradey;Dick;G-F;1641711.0;22500626;21/01/2026;Raptors;Kings;0.0;19.1;11.0;0.0;1.0;1.0;0.0;1.0
Devin;Carter;G;1642269.0;22500626;21/01/2026;Kings;Raptors;1.0;;0.0;0.0;0.0;0.0;0.0;0.0
Jamal;Shead;G;1642347.0;22500626;21/01/2026;Raptors;Kings;0.0;33.12;15.0;6.0;3.0;4.0;1.0;5.0
Nique;Clifford;G;1642363.0;22500626;21/01/2026;Kings;Raptors;1.0;21.13;4.0;3.0;0.0;6.0;1.0;7.0
Jonathan;Mogbo;F;1642367.0;22500626;21/01/2026;Raptors;Kings;0.0;22.31;3.0;0.0;0.0;4.0;5.0;9.0
Jamison;Battle;F;1642419.0;22500626;21/01/2026;Raptors;Kings;0.0;7.37;3.0;0.0;1.0;3.0;0.0;3.0
Maxime;Raynaud;C;1642875.0;22500626;21/01/2026;Kings;Raptors;1.0;22.08;8.0;2.0;0.0;6.0;1.0;7.0
Alijah;Martin;G;1642918.0;22500626;21/01/2026;Raptors;Kings;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
Dylan;Cardwell;C;1642928.0;22500626;21/01/2026;Kings;Raptors;1.0;24.48;2.0;3.0;0.0;6.0;7.0;13.0
Russell;Westbrook;G;201566.0;22500626;21/01/2026;Kings;Raptors;1.0;34.31;23.0;3.0;2.0;3.0;0.0;3.0
DeMar;DeRozan;G-F;201942.0;22500626;21/01/2026;Kings;Raptors;1.0;33.19;9.0;2.0;0.0;0.0;1.0;1.0
Garrett;Temple;G-F;202066.0;22500626;21/01/2026;Raptors;Kings;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
Dennis;Schroder;G;203471.0;22500626;21/01/2026;Kings;Raptors;1.0;20.16;16.0;3.0;1.0;1.0;0.0;1.0
Zach;LaVine;G;203897.0;22500626;21/01/2026;Kings;Raptors;1.0;37.33;19.0;5.0;2.0;1.0;0.0;1.0
Doug;McDermott;F;203926.0;22500626;21/01/2026;Kings;Raptors;1.0;;0.0;0.0;0.0;0.0;0.0;0.0
Dario;Saric;F-C;203967.0;22500626;21/01/2026;Kings;Raptors;1.0;;0.0;0.0;0.0;0.0;0.0;0.0
Bobby;Portis;F;1626171.0;22500625;21/01/2026;Bucks;Thunder;1.0;37.25;15.0;9.0;2.0;5.0;1.0;6.0
Kyle;Kuzma;F;1628398.0;22500625;21/01/2026;Bucks;Thunder;1.0;28.18;9.0;0.0;0.0;4.0;0.0;4.0
Shai;Gilgeous-Alexander;G;1628983.0;22500625;21/01/2026;Thunder;Bucks;0.0;33.2;40.0;11.0;2.0;5.0;2.0;7.0
Gary;Trent Jr.;G;1629018.0;22500625;21/01/2026;Bucks;Thunder;1.0;5.56;0.0;1.0;0.0;0.0;0.0;0.0
Kenrich;Williams;G-F;1629026.0;22500625;21/01/2026;Thunder;Bucks;0.0;27.57;18.0;2.0;2.0;6.0;2.0;8.0
Amir;Coffey;G-F;1629599.0;22500625;21/01/2026;Bucks;Thunder;1.0;2.28;0.0;0.0;0.0;0.0;0.0;0.0
Luguentz;Dort;G;1629652.0;22500625;21/01/2026;Thunder;Bucks;0.0;32.5;13.0;3.0;3.0;3.0;1.0;4.0
Cole;Anthony;G;1630175.0;22500625;21/01/2026;Bucks;Thunder;1.0;24.15;17.0;3.0;3.0;2.0;1.0;3.0
Isaiah;Joe;G;1630198.0;22500625;21/01/2026;Thunder;Bucks;0.0;25.17;5.0;1.0;1.0;1.0;0.0;1.0
Jericho;Sims;C;1630579.0;22500625;21/01/2026;Bucks;Thunder;1.0;2.28;0.0;0.0;0.0;0.0;0.0;0.0
Aaron;Wiggins;G;1630598.0;22500625;21/01/2026;Thunder;Bucks;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
Chet;Holmgren;C-F;1631096.0;22500625;21/01/2026;Thunder;Bucks;0.0;31.47;10.0;2.0;1.0;6.0;1.0;7.0
Ryan;Rollins;G;1631157.0;22500625;21/01/2026;Bucks;Thunder;1.0;29.06;10.0;7.0;2.0;3.0;0.0;3.0
Ousmane;Dieng;F;1631172.0;22500625;21/01/2026;Thunder;Bucks;0.0;1.33;0.0;0.0;0.0;1.0;0.0;1.0
Pete;Nance;F;1631250.0;22500625;21/01/2026;Bucks;Thunder;1.0;29.42;11.0;1.0;3.0;3.0;1.0;4.0
AJ;Green;;1631260.0;22500625;21/01/2026;Bucks;Thunder;1.0;31.32;15.0;1.0;4.0;3.0;0.0;3.0
Cason;Wallace;G;1641717.0;22500625;21/01/2026;Thunder;Bucks;0.0;31.07;9.0;2.0;2.0;2.0;0.0;2.0
Andre;Jackson Jr.;G;1641748.0;22500625;21/01/2026;Bucks;Thunder;1.0;6.02;3.0;0.0;1.0;2.0;0.0;2.0
Ajay;Mitchell;G;1642349.0;22500625;21/01/2026;Thunder;Bucks;0.0;25.1;18.0;2.0;2.0;3.0;0.0;3.0
Branden;Carlson;C;1642382.0;22500625;21/01/2026;Thunder;Bucks;0.0;16.13;9.0;1.0;1.0;5.0;1.0;6.0
Chris;Youngblood;G;1642959.0;22500625;21/01/2026;Thunder;Bucks;0.0;1.4;0.0;0.0;0.0;0.0;0.0;0.0
Brooks;Barnhizer;G;1642964.0;22500625;21/01/2026;Thunder;Bucks;0.0;13.06;0.0;0.0;0.0;3.0;0.0;3.0
Giannis;Antetokounmpo;F;203507.0;22500625;21/01/2026;Bucks;Thunder;1.0;31.29;19.0;7.0;0.0;12.0;2.0;14.0
Thanasis;Antetokounmpo;F;203648.0;22500625;21/01/2026;Bucks;Thunder;1.0;2.28;0.0;0.0;0.0;0.0;0.0;0.0
Gary;Harris;G;203914.0;22500625;21/01/2026;Bucks;Thunder;1.0;8.51;3.0;1.0;1.0;0.0;0.0;0.0
Luke;Kennard;G;1628379.0;22500623;21/01/2026;Hawks;Grizzlies;0.0;24.42;18.0;2.0;4.0;3.0;1.0;4.0
Jaren;Jackson Jr.;F-C;1628991.0;22500623;21/01/2026;Grizzlies;Hawks;1.0;32.21;17.0;2.0;1.0;6.0;0.0;6.0
Jock;Landale;C;1629111.0;22500623;21/01/2026;Grizzlies;Hawks;1.0;27.52;13.0;3.0;1.0;5.0;6.0;11.0
Ja;Morant;G;1629630.0;22500623;21/01/2026;Grizzlies;Hawks;1.0;29.56;23.0;12.0;1.0;1.0;1.0;2.0
Nickeil;Alexander-Walker;G;1629638.0;22500623;21/01/2026;Hawks;Grizzlies;0.0;33.28;11.0;4.0;2.0;1.0;1.0;2.0
John;Konchar;G;1629723.0;22500623;21/01/2026;Grizzlies;Hawks;1.0;20.48;2.0;0.0;0.0;4.0;0.0;4.0
Onyeka;Okongwu;F-C;1630168.0;22500623;21/01/2026;Hawks;Grizzlies;0.0;27.34;18.0;1.0;4.0;7.0;2.0;9.0
Vit;Krejci;G;1630249.0;22500623;21/01/2026;Hawks;Grizzlies;0.0;10.53;7.0;1.0;1.0;1.0;1.0;2.0
Jalen;Johnson;F;1630552.0;22500623;21/01/2026;Hawks;Grizzlies;0.0;39.01;32.0;8.0;2.0;13.0;2.0;15.0
Corey;Kispert;F;1630557.0;22500623;21/01/2026;Hawks;Grizzlies;0.0;13.47;8.0;2.0;2.0;1.0;0.0;1.0
Corey;Kispert;F;1630557.0;22500623;21/01/2026;Hawks;Grizzlies;0.0;13.47;8.0;2.0;2.0;1.0;0.0;1.0
Santi;Aldama;F-C;1630583.0;22500623;21/01/2026;Grizzlies;Hawks;1.0;;0.0;0.0;0.0;0.0;0.0;0.0
Scotty;Pippen Jr.;;1630590.0;22500623;21/01/2026;Grizzlies;Hawks;1.0;;0.0;0.0;0.0;0.0;0.0;0.0
Dyson;Daniels;G;1630700.0;22500623;21/01/2026;Hawks;Grizzlies;0.0;35.08;3.0;8.0;0.0;4.0;3.0;7.0
Keaton;Wallace;G;1630811.0;22500623;21/01/2026;Hawks;Grizzlies;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
Christian;Koloko;C;1631132.0;22500623;21/01/2026;Hawks;Grizzlies;0.0;11.23;5.0;0.0;1.0;1.0;0.0;1.0
Christian;Koloko;C;1631132.0;22500623;21/01/2026;Hawks;Grizzlies;0.0;11.23;5.0;0.0;1.0;1.0;0.0;1.0
Christian;Koloko;C;1631132.0;22500623;21/01/2026;Hawks;Grizzlies;0.0;11.23;5.0;0.0;1.0;1.0;0.0;1.0
Mouhamed;Gueye;F;1631243.0;22500623;21/01/2026;Hawks;Grizzlies;0.0;18.02;7.0;2.0;1.0;0.0;1.0;1.0
Vince;Williams Jr.;G;1631246.0;22500623;21/01/2026;Grizzlies;Hawks;1.0;18.04;3.0;1.0;1.0;0.0;0.0;0.0
GG;Jackson;F;1641713.0;22500623;21/01/2026;Grizzlies;Hawks;1.0;20.45;9.0;1.0;0.0;2.0;0.0;2.0
Zaccharie;Risacher;F;1642258.0;22500623;21/01/2026;Hawks;Grizzlies;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
Cam;Spencer;G;1642285.0;22500623;21/01/2026;Grizzlies;Hawks;1.0;20.31;11.0;4.0;2.0;0.0;2.0;2.0
Jaylen;Wells;F;1642377.0;22500623;21/01/2026;Grizzlies;Hawks;1.0;25.34;18.0;0.0;2.0;2.0;2.0;4.0
Cedric;Coward;G;1642907.0;22500623;21/01/2026;Grizzlies;Hawks;1.0;26.19;17.0;0.0;3.0;5.0;2.0;7.0
CJ;McCollum;G;203468.0;22500623;21/01/2026;Hawks;Grizzlies;0.0;26.02;15.0;6.0;3.0;0.0;0.0;0.0
CJ;McCollum;G;203468.0;22500623;21/01/2026;Hawks;Grizzlies;0.0;26.02;15.0;6.0;3.0;0.0;0.0;0.0
Kentavious;Caldwell-Pope;G;203484.0;22500623;21/01/2026;Grizzlies;Hawks;1.0;17.51;9.0;3.0;1.0;5.0;0.0;5.0
Kevon;Looney;F;1626172.0;22500624;21/01/2026;Pelicans;Pistons;1.0;10.08;4.0;0.0;0.0;5.0;2.0;7.0
